0.183454,-78.7543,165.276,36.8852,3.9365
0.183554,-78.7543,165.273,36.8843,3.9365
0.183897,-78.7541,165.263,36.8807,3.94139
0.184248,-78.7539,165.254,36.8722,3.94383
0.18427,-78.7538,165.253,36.8717,3.94139
0.184591,-78.7536,165.244,36.864,3.95116
0.185086,-78.7533,165.23,36.8521,3.95116
0.185586,-78.7528,165.215,36.8674,3.94871
0.185613,-78.7527,165.214,36.8687,3.9536
0.185968,-78.7524,165.202,36.8859,3.94139
0.186336,-78.752,165.19,36.9037,3.93162
0.186438,-78.7519,165.187,36.9087,3.9365
0.186688,-78.7517,165.181,36.9165,3.92918
0.187002,-78.7515,165.177,36.9185,3.93162
0.187538,-78.7512,165.165,36.9108,3.93162
0.188009,-78.7509,165.152,36.8959,3.95604
0.188356,-78.7506,165.143,36.885,3.96581
0.188743,-78.7503,165.132,36.8785,3.97558
0.189095,-78.75,165.122,36.8795,3.97802
0.189116,-78.7499,165.121,36.8795,3.97558
0.189474,-78.7496,165.111,36.8893,3.98046
0.189698,-78.7494,165.104,36.8986,3.97802
0.190164,-78.7489,165.09,36.9093,3.97069
0.190521,-78.7485,165.08,36.9121,3.97313
0.190697,-78.7483,165.074,36.9134,3.97069
0.190844,-78.7482,165.07,36.9146,3.97313
0.19128,-78.7477,165.057,36.9142,3.98046
0.191539,-78.7474,165.05,36.8982,3.98779
0.1919,-78.747,165.039,36.8758,3.99755
0.192097,-78.7468,165.034,36.8647,3.99755
0.192261,-78.7465,165.029,36.8556,4.00732
0.192603,-78.7461,165.02,36.8381,4.01709
0.192955,-78.7457,165.01,36.8339,4.01953
0.193288,-78.7452,164.997,36.8321,4.02197
0.19364,-78.7448,164.986,36.8372,4.02197
0.193914,-78.7445,164.98,36.8406,4.02197
0.193955,-78.7445,164.979,36.8411,4.01953
0.194316,-78.7442,164.97,36.8429,4.01709
0.194494,-78.7441,164.965,36.8401,4.01709
0.194693,-78.7439,164.959,36.8369,4.01709
0.195028,-78.7436,164.949,36.8272,4.01953
0.195312,-78.7434,164.94,36.8124,4.01953
0.195363,-78.7433,164.939,36.8097,4.02686
0.195713,-78.743,164.929,36.7916,4.03663
0.196102,-78.7427,164.918,36.7718,4.04151
0.196129,-78.7427,164.917,36.7704,4.03174
0.196407,-78.7424,164.909,36.76,4.05372
0.196655,-78.7422,164.903,36.7535,4.04151
0.196769,-78.742,164.899,36.7505,4.04639
0.197111,-78.7417,164.89,36.7474,4.03907
0.197465,-78.7414,164.881,36.7481,4.03907
0.197465,-78.7414,164.881,36.7481,4.03663
0.197798,-78.7411,164.872,36.7504,4.03174
0.198138,-78.7408,164.863,36.7536,4.02442
0.198328,-78.7407,164.858,36.7541,4.02686
0.1985,-78.7405,164.853,36.7518,4.02442
0.198881,-78.7403,164.842,36.7465,4.02686
0.199178,-78.7401,164.834,36.7366,4.0293
0.199573,-78.7399,164.823,36.7207,4.03663
0.199909,-78.7397,164.814,36.713,4.03907
0.200231,-78.7395,164.806,36.7069,4.03907
0.200379,-78.7394,164.802,36.7055,4.04151
0.200916,-78.7391,164.789,36.7055,4.03663
0.20119,-78.739,164.783,36.7055,4.03418
0.201286,-78.7389,164.781,36.7055,4.03418
0.201648,-78.7387,164.773,36.7055,4.03174
0.201956,-78.7385,164.765,36.7201,4.0293
0.201972,-78.7385,164.765,36.7209,4.03174
0.202381,-78.7382,164.755,36.7394,4.03418
0.202631,-78.7381,164.749,36.7353,4.03663
0.202762,-78.738,164.746,36.7331,4.03418
0.202983,-78.7378,164.741,36.7294,4.03663
0.203334,-78.7376,164.732,36.7244,4.03907
0.203388,-78.7375,164.731,36.7236,4.03907
0.203707,-78.7373,164.723,36.7192,4.03907
0.204047,-78.737,164.715,36.7145,4.04395
0.204387,-78.7368,164.707,36.7098,4.04395
0.204427,-78.7367,164.706,36.7092,4.03907
0.205032,-78.7361,164.687,36.7228,4.03907
0.205084,-78.7361,164.686,36.7231,4.04151
0.205436,-78.7358,164.68,36.7254,4.04395
0.205781,-78.7356,164.674,36.7277,4.04639
0.206084,-78.7354,164.667,36.7238,4.04395
0.206144,-78.7354,164.666,36.723,4.04639
0.206493,-78.7351,164.658,36.7183,4.04884
0.20661,-78.735,164.656,36.7167,4.04884
0.20684,-78.7349,164.651,36.7136,4.04884
0.207203,-78.7347,164.644,36.7093,4.04639
0.207419,-78.7346,164.639,36.7085,4.04639
0.207507,-78.7345,164.637,36.7082,4.04151
0.207861,-78.7344,164.63,36.7072,4.04151
0.208003,-78.7343,164.627,36.7075,4.04151
0.20821,-78.7342,164.623,36.7079,4.03907
0.208562,-78.7341,164.616,36.7083,4.03663
0.208895,-78.7341,164.608,36.7058,4.03418
0.209002,-78.7341,164.606,36.705,4.03663
0.209247,-78.734,164.6,36.7031,4.03663
0.209609,-78.7341,164.592,36.6982,4.03174
0.209827,-78.7341,164.588,36.6952,4.03663
0.210173,-78.7342,164.58,36.6924,4.02197
0.210322,-78.7342,164.577,36.6916,4.01953
0.210661,-78.7344,164.569,36.6907,4.01465
0.210996,-78.7345,164.562,36.695,4.00732
0.211221,-78.7346,164.557,36.6979,4.01221
0.211355,-78.7347,164.554,36.6999,4.00244
0.212037,-78.7351,164.54,36.7106,4.00244
0.212618,-78.7354,164.527,36.7139,4.01221
0.212677,-78.7354,164.526,36.7143,4.01709
0.21303,-78.7356,164.519,36.717,4.01953
0.213432,-78.7358,164.51,36.7224,4.02197
0.213437,-78.7358,164.51,36.7225,4.02197
0.214452,-78.7363,164.487,36.747,4.02686
0.214831,-78.7365,164.478,36.7529,4.02686
0.215154,-78.7366,164.47,36.7579,4.0293
